dataset,model,seed,split_seed,train_split,val_split,test_split,Accuracy,Statistical Parity Difference,Equal Opportunity Difference,Overall Accuracy Equality Difference,Treatment Equality Difference,diagnostics_n_test,diagnostics_n_S0,diagnostics_n_S1,diagnostics_n_pos_S0,diagnostics_n_pos_S1,diagnostics_TPR_denom_S0,diagnostics_TPR_denom_S1,diagnostics_FPR_denom_S0,diagnostics_FPR_denom_S1,diagnostics_pred_pos_overall,diagnostics_pred_pos_S0,diagnostics_pred_pos_S1,diagnostics_TPR_S0,diagnostics_TPR_S1,diagnostics_FPR_S0,diagnostics_FPR_S1
bail,GAT+FAME,24,42,0.80,0.10,0.10,0.8782,0.0561,0.0128,0.0163,0.3222,1889,906,983,374,342,374,342,532,641,0.2975,0.3267,0.2706,0.7380,0.7251,0.0376,0.0281
bail,GAT+FAME,25,42,0.80,0.10,0.10,0.6210,0.0000,0.0000,0.0649,0.0000,1889,906,983,374,342,374,342,532,641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
bail,GAT+FAME,26,42,0.80,0.10,0.10,0.6824,0.0227,0.0237,0.0471,34.6667,1889,906,983,374,342,374,342,532,641,0.0699,0.0817,0.0590,0.1845,0.1608,0.0094,0.0047
bail,GAT+FAME,27,42,0.80,0.10,0.10,0.9232,0.0623,0.0284,0.0033,0.7014,1889,906,983,374,342,374,342,532,641,0.3340,0.3664,0.3042,0.8529,0.8246,0.0244,0.0265
bail,GAT+FAME,28,42,0.80,0.10,0.10,0.8158,0.0533,0.0359,0.0214,10.8000,1889,906,983,374,342,374,342,532,641,0.2118,0.2395,0.1862,0.5535,0.5175,0.0188,0.0094
bail,GAT+FAME,29,42,0.80,0.10,0.10,0.7962,0.0374,0.0134,0.0304,6.7000,1889,906,983,374,342,374,342,532,641,0.1848,0.2042,0.1668,0.4813,0.4678,0.0094,0.0062
bail,GAT+FAME,30,42,0.80,0.10,0.10,0.9185,0.0676,0.0289,0.0024,0.4804,1889,906,983,374,342,374,342,532,641,0.3346,0.3698,0.3021,0.8476,0.8187,0.0338,0.0265
bail,GAT+FAME,31,42,0.80,0.10,0.10,0.9269,0.0749,0.0349,0.0017,0.9860,1889,906,983,374,342,374,342,532,641,0.3462,0.3852,0.3103,0.8770,0.8421,0.0395,0.0265
bail,GAT+FAME,32,42,0.80,0.10,0.10,0.9312,0.0573,0.0071,0.0014,0.3463,1889,906,983,374,342,374,342,532,641,0.3642,0.3940,0.3367,0.8930,0.8860,0.0432,0.0437
bail,GAT+FAME,33,42,0.80,0.10,0.10,0.6210,0.0000,0.0000,0.0649,0.0000,1889,906,983,374,342,374,342,532,641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
bail,GAT+FAME,34,42,0.80,0.10,0.10,0.9121,0.0689,0.0365,0.0008,0.7333,1889,906,983,374,342,374,342,532,641,0.3240,0.3598,0.2909,0.8289,0.7924,0.0301,0.0234
bail,GAT+FAME,35,42,0.80,0.10,0.10,0.9201,0.0635,0.0130,0.0076,0.0942,1889,906,983,374,342,374,342,532,641,0.3489,0.3819,0.3184,0.8610,0.8480,0.0451,0.0359
bail,GAT+FAME,36,42,0.80,0.10,0.10,0.9248,0.0648,0.0232,0.0002,0.0076,1889,906,983,374,342,374,342,532,641,0.3526,0.3863,0.3215,0.8770,0.8538,0.0414,0.0374
